Time C1,Pressure C1, Volume C1,Time C2,Pressure C2, Volume C2,Time C3,Pressure C3, Volume C3
5.575,4.21927,6.94647,5.39,3.57005,21.4865,7.647,3.49148,37.1875
5.576,3.12568,7.29803,5.391,3.55559,21.7207,7.648,3.50004,37.4564
5.577,2.3983,7.67558,5.392,3.57211,21.9563,7.649,3.52554,37.7275
5.578,1.94825,8.08752,5.393,3.58655,22.2005,7.65,3.53783,38.014
5.579,1.72332,8.52575,5.394,3.60473,22.4245,7.651,3.54728,38.2732
5.58,1.63335,8.99393,5.395,3.60972,22.6553,7.652,3.54711,38.4853
5.581,1.66,9.46586,5.396,3.61859,22.8873,7.653,3.52851,38.6335
5.582,1.70674,9.95292,5.397,3.63905,23.1464,7.654,3.5287,38.7079
5.583,1.75504,10.4338,5.398,3.6599,23.4135,7.655,3.5169,38.7369
5.584,1.80971,10.925,5.399,3.67626,23.716,7.656,3.51709,38.7305
5.585,1.89341,11.4448,5.4,3.71509,24.035,7.657,3.50286,38.6814
5.586,1.97813,11.9854,5.401,3.73402,24.391,7.658,3.55184,38.6023
5.587,2.03428,12.5143,5.402,3.766,24.7897,7.659,3.66861,38.4758
5.588,2.07432,13.0414,5.403,3.80837,25.2224,7.66,3.99011,38.3174
5.589,2.10437,13.546,5.404,3.8277,25.6269,7.661,4.57279,38.1378
5.59,2.10825,14.0457,5.405,3.83479,26.0587,7.662,5.57648,37.9567
5.591,2.09879,14.5388,5.406,3.86852,26.5222,7.663,7.04078,37.7625
5.592,2.08812,15.0277,5.407,3.89095,27.0223,7.664,8.98903,37.5928
5.593,2.08237,15.4825,5.408,3.90783,27.5636,7.665,11.6026,37.3912
5.594,2.07031,15.9248,5.409,3.94706,28.142,7.666,15.0758,37.1671
5.595,2.06889,16.3472,5.41,3.9795,28.7052,7.667,19.2608,36.9193
5.596,2.06985,16.7625,5.411,4.00454,29.2918,7.668,23.8341,36.6707
5.597,2.06662,17.1295,5.412,4.01275,29.9185,7.669,28.5071,36.3488
5.598,2.08168,17.4849,5.413,4.04145,30.5762,7.67,33.1739,35.9591
5.599,2.10811,17.8294,5.414,4.06522,31.2526,7.671,37.8976,35.5618
5.6,2.12437,18.182,5.415,4.08404,31.9431,7.672,42.494,35.1925
5.601,2.15986,18.5208,5.416,4.09437,32.6109,7.673,46.6768,34.7944
5.602,2.20017,18.8702,5.417,4.11697,33.2746,7.674,50.4347,34.3954
5.603,2.24489,19.2249,5.418,4.12458,33.8939,7.675,53.7173,33.9677
5.604,2.30235,19.6007,5.419,4.12977,34.5131,7.676,56.5574,33.5242
5.605,2.38642,19.9761,5.42,4.13766,35.0533,7.677,58.9219,33.0573
5.606,2.46371,20.3966,5.421,4.14792,35.6076,7.678,60.9009,32.5865
5.607,2.55586,20.8512,5.422,4.16253,36.1691,7.679,62.5486,32.0342
5.608,2.63313,21.3435,5.423,4.1532,36.7779,7.68,63.9159,31.4126
5.609,2.74056,21.8828,5.424,4.16169,37.444,7.681,65.0191,30.7177
5.61,2.86279,22.4562,5.425,4.16373,38.1386,7.682,65.8936,29.9681
5.611,3.00524,23.0474,5.426,4.15928,38.8643,7.683,66.597,29.1883
5.612,3.12193,23.6494,5.427,4.15764,39.6019,7.684,67.1375,28.382
5.613,3.26311,24.2229,5.428,4.16356,40.2938,7.685,67.4888,27.5298
5.614,3.36458,24.801,5.429,4.16831,40.9818,7.686,67.7072,26.6392
5.615,3.4515,25.3707,5.43,4.23124,41.6891,7.687,67.7768,25.7419
5.616,3.51235,25.9433,5.431,4.37985,42.4058,7.688,67.6926,24.8329
5.617,3.5712,26.4733,5.432,4.64995,43.1662,7.689,67.4773,23.8862
5.618,3.59328,26.9924,5.433,5.19288,43.9101,7.69,67.1431,22.9416
5.619,3.60542,27.4042,5.434,6.04108,44.6301,7.691,66.6432,21.9697
5.62,3.62399,27.819,5.435,7.25812,45.3429,7.692,66.0177,20.9538
5.621,3.66038,28.2983,5.436,8.89972,46.1026,7.693,65.2471,19.9474
5.622,3.67384,28.8167,5.437,11.5872,46.8059,7.694,64.3213,18.9607
5.623,3.67817,29.3323,5.438,15.5314,47.4619,7.695,63.1745,18.0238
5.624,3.67896,29.8771,5.439,19.7119,48.0369,7.696,61.7942,17.1363
5.625,3.66807,30.411,5.44,23.9402,48.5511,7.697,60.1443,16.3246
5.626,3.66507,30.9408,5.441,28.34,48.9674,7.698,58.189,15.5899
5.627,3.66311,31.4737,5.442,32.6443,49.2874,7.699,55.9135,14.9395
5.628,3.68175,32.0397,5.443,36.5713,49.4653,7.7,53.3237,14.3719
5.629,3.79565,32.6697,5.444,40.1386,49.5312,7.701,50.3823,13.8867
5.63,4.01638,33.3316,5.445,43.3192,49.5253,7.702,47.0931,13.4879
5.631,4.49251,34.0464,5.446,46.0827,49.4601,7.703,43.4632,13.1708
5.632,5.25771,34.7403,5.447,48.4259,49.2727,7.704,39.3558,12.9248
5.633,6.42686,35.4088,5.448,50.2948,48.9802,7.705,34.3009,12.7309
5.634,8.14561,36.0504,5.449,51.792,48.5236,7.706,28.8485,12.5717
5.635,10.8639,36.6667,5.45,52.9713,47.9284,7.707,23.998,12.479
5.636,14.9697,37.2358,5.451,53.9157,47.2333,7.708,19.9927,12.4467
5.637,20.2183,37.7817,5.452,54.6934,46.4287,7.709,16.5405,12.4854
5.638,26.4211,38.3078,5.453,55.2937,45.4742,7.71,13.5337,12.5784
5.639,33.2453,38.8248,5.454,55.751,44.3834,7.711,10.9303,12.753
5.64,40.1706,39.2809,5.455,56.1114,43.1634,7.712,8.70568,12.9956
5.641,47.3062,39.7093,5.456,56.3418,41.8413,7.713,6.80893,13.3126
5.642,54.4099,40.0608,5.457,56.446,40.4411,7.714,5.26598,13.7065
5.643,60.6934,40.3569,5.458,56.4153,38.9648,7.715,4.0755,14.1578
5.644,65.6939,40.5413,5.459,56.2456,37.4629,7.716,3.18078,14.6675
5.645,69.4493,40.6391,5.46,55.9699,35.9353,7.717,2.59965,15.2389
5.646,72.0679,40.6221,5.461,55.587,34.4891,7.718,2.27071,15.8866
5.647,73.7843,40.5104,5.462,55.0956,33.088,7.719,2.13491,16.5822
5.648,74.9534,40.2674,5.463,54.5318,31.7437,7.72,2.12361,17.3335
5.649,75.9059,39.9132,5.464,53.8994,30.4567,7.721,2.18421,18.108
5.65,76.7675,39.3857,5.465,53.2143,29.1896,7.722,2.23764,18.8756
5.651,77.5896,38.718,5.466,52.518,27.97,7.723,2.32182,19.6544
5.652,78.399,37.885,5.467,51.8325,26.7695,7.724,2.37558,20.4413
5.653,79.2312,36.9156,5.468,51.2438,25.6271,7.725,2.41614,21.245
5.654,80.0229,35.8287,5.469,50.7636,24.607,7.726,2.4486,22.0463
5.655,80.8069,34.628,5.47,50.3387,23.6893,7.727,2.46154,22.8576
5.656,81.5652,33.3039,5.471,49.9123,22.8435,7.728,2.4621,23.6541
5.657,82.2895,31.8632,5.472,49.3321,22.0885,7.729,2.48646,24.4786
5.658,82.98,30.3614,5.473,48.6228,21.3748,7.73,2.48817,25.3103
5.659,83.6373,28.8018,5.474,47.729,20.7782,7.731,2.49046,26.1085
5.66,84.2978,27.3167,5.475,46.6405,20.2429,7.732,2.48678,26.8535
5.661,84.9593,25.8318,5.476,45.3734,19.7614,7.733,2.53513,27.6175
5.662,85.6641,24.2944,5.477,43.9325,19.2558,7.734,2.55413,28.3656
5.663,86.4026,22.7435,5.478,42.2896,18.8065,7.735,2.57898,29.1417
5.664,87.137,21.2309,5.479,40.4648,18.3712,7.736,2.60221,29.9572
5.665,87.84,19.766,5.48,38.3047,17.9838,7.737,2.63397,30.756
5.666,88.495,18.3966,5.481,35.2076,17.6088,7.738,2.67871,31.5031
5.667,89.0412,17.1122,5.482,31.8346,17.2922,7.739,2.72475,32.2635
5.668,89.3746,15.9129,5.483,28.8789,17.0151,7.74,2.77322,33.0825
5.669,89.4254,14.8033,5.484,25.9671,16.8066,7.741,2.82675,33.7934
5.67,89.0736,13.7286,5.485,22.9363,16.6264,7.742,2.88757,34.3109
5.671,88.1914,12.7286,5.486,20.0738,16.4923,7.743,2.94845,34.754
5.672,86.6928,11.7498,5.487,17.6396,16.351,7.744,2.99937,35.1118
5.673,84.4142,10.848,5.488,15.5982,16.2453,7.745,3.07063,35.4406
5.674,81.2496,10.0196,5.489,13.7924,16.1327,7.746,3.13389,35.7225
5.675,77.1721,9.29246,5.49,12.1623,16.0405,7.747,3.20134,35.9907
5.676,72.2582,8.64448,5.491,10.7117,15.9652,7.748,3.25796,36.1886
5.677,66.5254,8.09661,5.492,9.43273,15.9211,7.749,3.29835,36.4077
5.678,59.6504,7.60965,5.493,8.31726,15.9022,7.75,3.34265,36.6308
5.679,52.1364,7.21108,5.494,7.30344,15.925,7.751,3.3685,36.8785
5.68,45.2796,6.86289,5.495,6.44467,15.9865,7.752,3.39556,37.1148
5.681,38.8943,6.59747,5.496,5.78707,16.0834,7.753,3.43541,37.3974
5.682,32.8604,6.36153,5.497,5.14337,16.2048,7.754,3.46242,37.7043
5.683,27.2426,6.20157,5.498,4.55697,16.3634,7.755,3.49349,38.0001
5.684,22.3987,6.0846,5.499,4.13842,16.5523,7.756,3.50718,38.2561
5.685,18.2629,6.04998,5.5,3.92435,16.7755,7.757,3.53792,38.5132
5.686,14.7513,6.06623,5.501,3.85547,17.0388,7.758,3.54826,38.7505
5.687,11.7279,6.16439,5.502,3.81317,17.342,7.759,3.55795,38.9924
5.688,9.16014,6.29814,5.503,3.78297,17.6655,7.76,3.55453,39.2516
5.689,7.01419,6.49454,5.504,3.76943,18.012,7.761,3.55789,39.4531
5.69,5.28854,6.72431,5.505,3.73982,18.3542,7.762,3.55878,39.6103
5.691,3.91994,7.01225,5.506,3.7138,18.7041,7.763,3.55863,39.7338
5.692,2.93504,7.33181,5.507,3.68931,19.057,7.764,3.55341,39.7946
5.693,2.24918,7.70222,5.508,3.66609,19.4233,7.765,3.54433,39.8044
5.694,1.85119,8.0929,5.509,3.63095,19.799,7.766,3.53538,39.756
5.695,1.6582,8.5181,5.51,3.59766,20.1819,7.767,3.5685,39.6799
5.696,1.62751,8.94691,5.511,3.58891,20.5672,7.768,3.61524,39.5732
5.697,1.6409,9.39816,5.512,3.55223,20.9533,7.769,3.80168,39.4713
5.698,1.70496,9.87141,5.513,3.5084,21.3393,7.77,4.2071,39.3575
5.699,1.77859,10.3683,5.514,3.48044,21.708,7.771,4.95079,39.216
5.7,1.86256,10.8599,5.515,3.49342,22.0227,7.772,6.11826,39.0621
5.701,1.94288,11.3521,5.516,3.4785,22.3203,7.773,7.77515,38.9296
5.702,2.0327,11.8674,5.517,3.47722,22.6178,7.774,9.94799,38.8007
5.703,2.06601,12.4004,5.518,3.47656,22.8981,7.775,12.9071,38.6709
5.704,2.09834,12.9264,5.519,3.51274,23.1722,7.776,16.6814,38.5022
5.705,2.09426,13.4415,5.52,3.50987,23.4455,7.777,21.0717,38.2474
5.706,2.10233,13.9369,5.521,3.52404,23.7139,7.778,25.7252,37.9614
5.707,2.11288,14.4162,5.522,3.53365,23.9732,7.779,30.4113,37.6795
5.708,2.10455,14.8724,5.523,3.55885,24.2775,7.78,35.1039,37.3409
5.709,2.08556,15.3094,5.524,3.55728,24.6062,7.781,39.8651,36.8028
5.71,2.08518,15.732,5.525,3.58991,24.8708,7.782,44.3305,36.2206
5.711,2.08596,16.1439,5.526,3.59645,25.0966,7.783,48.34,35.6891
5.712,2.09763,16.5504,5.527,3.61331,25.3302,7.784,51.9167,35.1368
5.713,2.10743,16.9504,5.528,3.62919,25.5737,7.785,55.0623,34.5744
5.714,2.10988,17.3133,5.529,3.64572,25.8328,7.786,57.7068,33.9848
5.715,2.11247,17.6452,5.53,3.65042,26.1156,7.787,59.9135,33.3486
5.716,2.13971,17.9735,5.531,3.68411,26.4199,7.788,61.7513,32.6954
5.717,2.17998,18.3018,5.532,3.68355,26.7462,7.789,63.286,32.0487
5.718,2.23034,18.6115,5.533,3.71437,27.1203,7.79,64.5431,31.3683
5.719,2.26901,18.9163,5.534,3.71461,27.529,7.791,65.5794,30.618
5.72,2.34065,19.2699,5.535,3.75216,27.9486,7.792,66.3844,29.8265
5.721,2.41991,19.6557,5.536,3.78727,28.3901,7.793,67.0278,29.0067
5.722,2.51783,20.0331,5.537,3.83029,28.8635,7.794,67.4808,28.1446
5.723,2.59109,20.4144,5.538,3.85462,29.3662,7.795,67.8006,27.2165
5.724,2.71285,20.84,5.539,3.88399,29.893,7.796,67.9314,26.2786
5.725,2.81445,21.2943,5.54,3.9145,30.4508,7.797,67.9572,25.3523
5.726,2.91541,21.7849,5.541,3.95371,31.0357,7.798,67.8459,24.4338
5.727,3.02693,22.2939,5.542,3.98017,31.6425,7.799,67.6037,23.5254
5.728,3.16653,22.8167,5.543,4.01031,32.2911,7.8,67.1956,22.5955
5.729,3.28336,23.3525,5.544,4.01623,32.9672,7.801,66.6539,21.6077
5.73,3.40522,23.8805,5.545,4.04246,33.6303,7.802,65.9606,20.6199
5.731,3.4527,24.4016,5.546,4.05626,34.2971,7.803,65.1537,19.6259
5.732,3.50568,24.8661,5.547,4.0861,34.9631,7.804,64.1497,18.6665
5.733,3.5549,25.3064,5.548,4.10664,35.6264,7.805,62.9181,17.7639
5.734,3.58606,25.6799,5.549,4.11758,36.259,7.806,61.3857,16.9307
5.735,3.58612,26.0464,5.55,4.12358,36.8818,7.807,59.6052,16.1764
5.736,3.60992,26.4881,5.551,4.15104,37.4868,7.808,57.5087,15.5015
5.737,3.60798,26.9834,5.552,4.15934,38.0881,7.809,55.1009,14.9131
5.738,3.6307,27.5168,5.553,4.15515,38.6606,7.81,52.3604,14.4041
5.739,3.61774,28.0611,5.554,4.16621,39.2213,7.811,49.2845,13.9513
5.74,3.61945,28.5402,5.555,4.19009,39.6969,7.812,45.8523,13.5737
5.741,3.61739,29.0192,5.556,4.17723,40.1649,7.813,42.0348,13.2436
5.742,3.59689,29.5479,5.557,4.1805,40.7015,7.814,37.5982,12.9773
5.743,3.62749,30.0911,5.558,4.18205,41.2913,7.815,32.2613,12.7517
5.744,3.67759,30.6523,5.559,4.16672,41.9365,7.816,26.9156,12.6085
5.745,3.82338,31.2316,5.56,4.17933,42.6034,7.817,22.4144,12.5596
5.746,4.18135,31.8802,5.561,4.20485,43.3156,7.818,18.6511,12.6138
5.747,4.78816,32.5444,5.562,4.20042,44.0438,7.819,15.3691,12.7214
5.748,5.73638,33.2316,5.563,4.20646,44.7202,7.82,12.5116,12.8869
5.749,7.13784,33.9011,5.564,4.2639,45.3259,7.821,10.0675,13.059
5.75,9.22185,34.5663,5.565,4.39128,45.9544,7.822,7.93937,13.3023
5.751,12.5959,35.183,5.566,4.67511,46.6187,7.823,6.17736,13.6055
5.752,17.2835,35.7627,5.567,5.18657,47.3069,7.824,4.75119,13.9954
5.753,22.9916,36.2704,5.568,5.98318,47.9663,7.825,3.6714,14.474
5.754,29.5505,36.7473,5.569,7.17186,48.6731,7.826,2.91487,15.029
5.755,36.4329,37.1781,5.57,8.80367,49.3288,7.827,2.45142,15.625
5.756,43.4317,37.6085,5.571,11.5792,49.901,7.828,2.21634,16.2712
5.757,50.5703,37.9487,5.572,15.5572,50.393,7.829,2.15281,16.9202
5.758,57.4033,38.2124,5.573,19.7172,50.8476,7.83,2.16186,17.5995
5.759,63.1977,38.3944,5.574,24.0061,51.1981,7.831,2.23095,18.3208
5.76,67.656,38.5613,5.575,28.5326,51.4816,7.832,2.31103,19.0918
5.761,70.9191,38.5787,5.576,32.9199,51.6648,7.833,2.39006,19.8892
5.762,73.1265,38.4252,5.577,36.9354,51.7659,7.834,2.43617,20.713
5.763,74.5669,38.1565,5.578,40.6225,51.7473,7.835,2.45899,21.5574
5.764,75.6235,37.815,5.579,43.8629,51.6571,7.836,2.4681,22.4181
5.765,76.507,37.3374,5.58,46.6462,51.444,7.837,2.47416,23.2655
5.766,77.3532,36.751,5.581,48.9432,51.1259,7.838,2.47913,24.1158
5.767,78.2027,36.016,5.582,50.7609,50.6733,7.839,2.4923,24.9439
5.768,79.0397,35.1577,5.583,52.2175,50.1047,7.84,2.47817,25.7749
5.769,79.8702,34.1511,5.584,53.3947,49.3657,7.841,2.48462,26.6147
5.77,80.7119,33.0215,5.585,54.3511,48.4846,7.842,2.50025,27.4611
5.771,81.5269,31.7774,5.586,55.1438,47.4779,7.843,2.53291,28.3028
5.772,82.3291,30.4315,5.587,55.8137,46.3595,7.844,2.55595,29.1438
5.773,83.0986,29.0486,5.588,56.319,45.1241,7.845,2.59396,29.963
5.774,83.8408,27.6303,5.589,56.6814,43.7711,7.846,2.62585,30.7578
5.775,84.5646,26.2513,5.59,56.9085,42.341,7.847,2.66359,31.485
5.776,85.2882,24.8913,5.591,56.9833,40.8338,7.848,2.71413,32.1867
5.777,86.0479,23.4844,5.592,56.9627,39.2769,7.849,2.76359,32.9111
5.778,86.7883,22.0518,5.593,56.8106,37.6819,7.85,2.81784,33.6003
5.779,87.5432,20.6106,5.594,56.5214,36.0896,7.851,2.88009,34.208
5.78,88.2886,19.187,5.595,56.112,34.5132,7.852,2.92836,34.7568
5.781,88.9773,17.8726,5.596,55.5988,33.0551,7.853,2.98744,35.2421
5.782,89.5591,16.658,5.597,54.9803,31.7023,7.854,3.03655,35.6898
5.783,89.9442,15.5103,5.598,54.3086,30.3782,7.855,3.09143,36.0736
5.784,90.0884,14.4481,5.599,53.6163,29.122,7.856,3.15149,36.4333
5.785,89.8838,13.4592,5.6,52.9035,27.9042,7.857,3.20356,36.7587
5.786,89.2562,12.5597,5.601,52.181,26.7432,7.858,3.25378,37.0485
5.787,88.0575,11.6868,5.602,51.6039,25.5987,7.859,3.30602,37.3221
5.788,86.1678,10.8754,5.603,51.1445,24.5092,7.86,3.34934,37.5969
5.789,83.4558,10.1098,5.604,50.7648,23.5613,7.861,3.38079,37.8504
5.79,79.8575,9.42222,5.605,50.3728,22.7497,7.862,3.40754,38.1191
5.791,75.416,8.79451,5.606,49.879,21.9581,7.863,3.45419,38.3498
5.792,70.1381,8.2468,5.607,49.181,21.245,7.864,3.47749,38.6005
5.793,63.8977,7.77079,5.608,48.3245,20.6055,7.865,3.49926,38.9084
5.794,56.5138,7.36766,5.609,47.2914,20.06,7.866,3.50747,39.2111
5.795,49.3375,7.01233,5.61,46.0688,19.4993,7.867,3.53813,39.5359
5.796,42.7594,6.72626,5.611,44.6723,18.9871,7.868,3.5504,39.8397
5.797,36.4975,6.46879,5.612,43.1405,18.5486,7.869,3.55777,40.142
5.798,30.5686,6.26487,5.613,41.4465,18.2038,7.87,3.58077,40.4314
5.799,25.3111,6.12503,5.614,39.4548,17.8884,7.871,3.5738,40.6937
5.8,20.7887,6.06406,5.615,36.6286,17.6226,7.872,3.55277,40.8789
5.801,16.9425,6.0106,5.616,33.2989,17.37,7.873,3.54667,40.9762
5.802,13.619,6.02331,5.617,30.3829,17.1761,7.874,3.54467,41.015
5.803,10.7274,6.1232,5.618,27.751,17.0089,7.875,3.52913,41.0081
5.804,8.26789,6.29765,5.619,25.0718,16.8872,7.876,3.54493,40.9336
5.805,6.25886,6.50962,5.62,22.2481,16.7528,7.877,3.56067,40.789
5.806,4.65816,6.77531,5.621,19.5149,16.6402,7.878,3.64593,40.6069
5.807,3.47678,7.07685,5.622,17.199,16.5244,7.879,3.87926,40.398
5.808,2.62053,7.43541,5.623,15.3157,16.4179,7.88,4.35935,40.1696
5.809,2.06721,7.82407,5.624,13.6909,16.3246,7.881,5.1943,39.9093
5.81,1.77945,8.26327,5.625,12.2059,16.2679,7.882,6.53542,39.6137
5.811,1.6723,8.71164,5.626,10.8966,16.2184,7.883,8.33279,39.3244
5.812,1.67716,9.17444,5.627,9.70208,16.1824,7.884,10.7082,38.9982
5.813,1.72484,9.65407,5.628,8.64049,16.1564,7.885,13.8987,38.665
5.814,1.80223,10.1602,5.629,7.69418,16.1488,7.886,17.8847,38.298
5.815,1.89824,10.6713,5.63,6.86081,16.1799,7.887,22.3753,37.9108
5.816,1.97665,11.1823,5.631,5.97009,16.2508,7.888,27.026,37.5455
5.817,2.05654,11.7078,5.632,5.11476,16.3699,7.889,31.678,37.2532
5.818,2.09307,12.2365,5.633,4.4185,16.5339,7.89,36.4023,36.8466
5.819,2.14678,12.7696,5.634,3.91648,16.7306,7.891,41.1048,36.3309
5.82,2.15268,13.2937,5.635,3.59545,16.9522,7.892,45.4456,35.7683
5.821,2.17393,13.8118,5.636,3.45284,17.2092,7.893,49.3374,35.1952
5.822,2.15736,14.3173,5.637,3.43885,17.5102,7.894,52.7691,34.5754
5.823,2.17721,14.8095,5.638,3.49942,17.8242,7.895,55.7849,33.9411
5.824,2.17235,15.2737,5.639,3.59135,18.1469,7.896,58.3143,33.2776
5.825,2.16187,15.7267,5.64,3.65321,18.4647,7.897,60.3737,32.5945
5.826,2.1462,16.1619,5.641,3.64479,18.7899,7.898,62.1182,31.8759
5.827,2.13386,16.5866,5.642,3.64712,19.1248,7.899,63.5735,31.13
5.828,2.14551,16.9896,5.643,3.62031,19.4682,7.9,64.7661,30.3118
5.829,2.16479,17.3843,5.644,3.61628,19.8197,7.901,65.7206,29.4582
5.83,2.16889,17.757,5.645,3.59032,20.1665,7.902,66.4786,28.5783
5.831,2.19628,18.1095,5.646,3.56215,20.5153,7.903,67.0485,27.6935
5.832,2.21993,18.4294,5.647,3.5286,20.8641,7.904,67.4515,26.8502
5.833,2.27272,18.7538,5.648,3.51997,21.1862,7.905,67.7251,26.0218
5.834,2.31169,19.0737,5.649,3.49618,21.4687,7.906,67.838,25.1518
5.835,2.39465,19.4168,5.65,3.48922,21.7663,7.907,67.7884,24.2712
5.836,2.46649,19.7552,5.651,3.46728,22.0832,7.908,67.6441,23.3398
5.837,2.55765,20.1312,5.652,3.46386,22.3861,7.909,67.3557,22.3947
5.838,2.63238,20.5278,5.653,3.47073,22.6559,7.91,66.9535,21.4093
5.839,2.75804,20.9515,5.654,3.4741,22.9136,7.911,66.373,20.4158
5.84,2.8595,21.3666,5.655,3.47469,23.1594,7.912,65.6445,19.4306
5.841,2.98285,21.8261,5.656,3.49068,23.4146,7.913,64.7455,18.477
5.842,3.08464,22.3092,5.657,3.50337,23.6552,7.914,63.6495,17.5887
5.843,3.21973,22.8018,5.658,3.52245,23.8923,7.915,62.3306,16.7621
5.844,3.32196,23.2966,5.659,3.51635,24.1161,7.916,60.7452,15.9846
5.845,3.40602,23.767,5.66,3.54364,24.3619,7.917,58.8443,15.2728
5.846,3.46353,24.1984,5.661,3.54281,24.6179,7.918,56.6704,14.6479
5.847,3.51973,24.6287,5.662,3.56444,24.8958,7.919,54.141,14.1114
5.848,3.56071,25.0426,5.663,3.57779,25.1852,7.92,51.3019,13.6436
5.849,3.58685,25.4473,5.664,3.59119,25.5183,7.921,48.0997,13.2578
5.85,3.59705,25.8368,5.665,3.5977,25.8639,7.922,44.5611,12.9713
5.851,3.62628,26.2568,5.666,3.62237,26.2309,7.923,40.5992,12.7743
5.852,3.62482,26.7113,5.667,3.64448,26.616,7.924,35.8352,12.6223
5.853,3.65111,27.1816,5.668,3.65563,27.0367,7.925,30.3791,12.5364
5.854,3.65071,27.6489,5.669,3.6834,27.4765,7.926,25.2563,12.495
5.855,3.6579,28.0751,5.67,3.72966,27.9218,7.927,21.0489,12.5178
5.856,3.64202,28.4778,5.671,3.75194,28.3553,7.928,17.4927,12.6051
5.857,3.64295,28.9244,5.672,3.7828,28.7891,7.929,14.3546,12.7358
5.858,3.64443,29.4022,5.673,3.79316,29.2157,7.93,11.6397,12.8371
5.859,3.66343,29.9846,5.674,3.82552,29.6893,7.931,9.29487,12.9909
5.86,3.74919,30.6365,5.675,3.86433,30.2102,7.932,7.30256,13.2589
5.861,3.98895,31.3054,5.676,3.89627,30.7637,7.933,5.65767,13.6179
5.862,4.46534,31.9668,5.677,3.91474,31.3234,7.934,4.35059,14.026
5.863,5.24386,32.6574,5.678,3.94386,31.8848,7.935,3.36891,14.4997
5.864,6.40992,33.3513,5.679,3.94868,32.4558,7.936,2.73044,15.0145
5.865,8.14677,34.0318,5.68,3.98308,33.0554,7.937,2.34188,15.5944
5.866,10.8948,34.669,5.681,4.00721,33.6688,7.938,2.17689,16.2055
5.867,15.0622,35.284,5.682,4.02058,34.2985,7.939,2.12843,16.8558
5.868,20.3446,35.8518,5.683,4.04437,34.9352,7.94,2.17963,17.545
5.869,26.5955,36.4255,5.684,4.06331,35.5939,7.941,2.23857,18.278
5.87,33.4221,36.9523,5.685,4.07127,36.2644,7.942,2.3046,19.0434
5.871,40.363,37.4186,5.686,4.08528,36.882,7.943,2.35138,19.8397
5.872,47.555,37.8051,5.687,4.07681,37.4428,7.944,2.41136,20.629
5.873,54.7565,38.15,5.688,4.0391,37.9689,7.945,2.44316,21.41
5.874,61.1945,38.4026,5.689,4.02114,38.4873,7.946,2.45439,22.1887
5.875,66.3052,38.5802,5.69,4.03214,39.0284,7.947,2.45388,22.9609
5.876,70.1399,38.6535,5.691,4.04109,39.5462,7.948,2.46709,23.7389
5.877,72.7888,38.641,5.692,4.06274,40.0756,7.949,2.46263,24.5143
5.878,74.4666,38.4954,5.693,4.07275,40.6287,7.95,2.47786,25.3068
5.879,75.627,38.2289,5.694,4.09238,41.1912,7.951,2.48891,26.1049
5.88,76.5322,37.8428,5.695,4.09002,41.7356,7.952,2.5178,26.8996
5.881,77.3695,37.3699,5.696,4.07977,42.2518,7.953,2.54234,27.6724
5.882,78.1785,36.7481,5.697,4.08139,42.7433,7.954,2.5655,28.4265
5.883,78.9878,35.9889,5.698,4.13015,43.2376,7.955,2.58669,29.1524
5.884,79.8031,35.0788,5.699,4.21197,43.7226,7.956,2.64149,29.8719
5.885,80.6137,34.0255,5.7,4.44943,44.2304,7.957,2.65989,30.5764
5.886,81.4045,32.8711,5.701,4.86747,44.7222,7.958,2.70364,31.2896
5.887,82.1569,31.6565,5.702,5.59198,45.203,7.959,2.736,31.9858
5.888,82.873,30.3714,5.703,6.59034,45.6544,7.96,2.80252,32.5934
5.889,83.5675,29.0412,5.704,8.02677,46.1263,7.961,2.85325,33.1207
5.89,84.2286,27.6762,5.705,10.2824,46.5704,7.962,2.91562,33.6193
5.891,84.8583,26.2963,5.706,13.8909,46.9919,7.963,2.97872,34.076
5.892,85.4875,24.8685,5.707,17.9808,47.3441,7.964,3.03881,34.5188
5.893,86.1623,23.4004,5.708,22.1305,47.6468,7.965,3.08453,34.9307
5.894,86.8336,21.9376,5.709,26.4609,47.8575,7.966,3.16166,35.2846
5.895,87.5356,20.5042,5.71,30.7733,47.9622,7.967,3.19818,35.5796
5.896,88.1977,19.1595,5.711,34.7899,47.971,7.968,3.25588,35.8841
5.897,88.841,17.9308,5.712,38.4939,47.9312,7.969,3.31797,36.1807
5.898,89.3727,16.7855,5.713,41.7911,47.8186,7.97,3.36498,36.4957
5.899,89.7571,15.7394,5.714,44.6865,47.6563,7.971,3.39446,36.7996
5.9,89.8573,14.7118,5.715,47.1393,47.3713,7.972,3.43074,37.1035
5.901,89.6147,13.7031,5.716,49.1063,46.9716,7.973,3.464,37.3851
5.902,88.8805,12.7627,5.717,50.6755,46.4657,7.974,3.4961,37.6705
5.903,87.561,11.8991,5.718,51.9414,45.8668,7.975,3.50648,37.945
5.904,85.4689,11.0803,5.719,52.934,45.1657,7.976,3.53678,38.2424
5.905,82.4921,10.3105,5.72,53.7489,44.3745,7.977,3.54473,38.5271
5.906,78.6122,9.62271,5.721,54.4271,43.4822,7.978,3.57175,38.8025
5.907,73.8527,9.01683,5.722,54.9488,42.4882,7.979,3.58718,39.0544
5.908,68.2436,8.48828,5.723,55.3188,41.3966,7.98,3.59551,39.2792
5.909,61.4769,8.02454,5.724,55.5723,40.2297,7.981,3.59178,39.4518
