Time A1,Pressure A1,Volume A1,Time A2,Pressure A2,Volume A2,Time A3,Pressure A3,Volume A3
8.356,1.93404,23.0273,9.954,7.00775,26.7662,6.12,6.01714,22.3709
8.357,1.54381,23.5844,9.955,7.03516,27.048,6.121,6.03312,22.5402
8.358,1.34996,24.1599,9.956,7.06987,27.3492,6.122,6.03916,22.7262
8.359,1.29232,24.7722,9.957,7.10916,27.6392,6.123,6.06296,22.8989
8.36,1.29104,25.3104,9.958,7.14424,27.9084,6.124,6.05133,23.0536
8.361,1.34139,25.7594,9.959,7.17585,28.137,6.125,6.06827,23.1931
8.362,1.40422,26.1722,9.96,7.21663,28.351,6.126,6.08534,23.3074
8.363,1.50168,26.5077,9.961,7.24177,28.559,6.127,6.07768,23.3683
8.364,1.5743,26.8535,9.962,7.29247,28.7568,6.128,6.07048,23.3934
8.365,1.6324,27.2095,9.963,7.30366,28.9111,6.129,6.08466,23.4466
8.366,1.71988,27.5458,9.964,7.3018,29.0863,6.13,6.11549,23.5022
8.367,1.81054,27.8978,9.965,7.29995,29.2639,6.131,6.15925,23.5326
8.368,1.92157,28.2859,9.966,7.32841,29.4458,6.132,6.23512,23.5286
8.369,2.03494,28.7093,9.967,7.32952,29.6197,6.133,6.33858,23.5158
8.37,2.19075,29.237,9.968,7.30681,29.853,6.134,6.47901,23.4969
8.371,2.36026,29.8012,9.969,7.29765,30.1074,6.135,6.69726,23.4813
8.372,2.51973,30.455,9.97,7.30194,30.3654,6.136,7.00925,23.4662
8.373,2.684,31.1794,9.971,7.30525,30.6215,6.137,7.47319,23.4463
8.374,2.87091,31.9582,9.972,7.35406,30.8672,6.138,8.16229,23.4372
8.375,3.04334,32.782,9.973,7.49212,31.0779,6.139,9.13912,23.4258
8.376,3.20344,33.5432,9.974,7.80319,31.2888,6.14,10.5539,23.4172
8.377,3.35253,34.2277,9.975,8.34585,31.5778,6.141,12.594,23.3788
8.378,3.51556,34.7354,9.976,9.46015,32.0803,6.142,15.1486,23.3352
8.379,3.65581,35.084,9.977,12.2508,32.7478,6.143,18.1248,23.2776
8.38,3.81836,35.3742,9.978,16.9205,33.3339,6.144,21.5285,23.213
8.381,3.9468,35.5845,9.979,21.8533,33.8199,6.145,25.2853,23.1338
8.382,4.10181,35.7518,9.98,27.865,34.3435,6.146,29.2759,23.0469
8.383,4.23152,35.8985,9.981,34.6192,34.9073,6.147,33.4463,22.9226
8.384,4.36777,35.977,9.982,41.9136,35.4601,6.148,37.7907,22.7623
8.385,4.48463,36.0449,9.983,49.6285,35.9942,6.149,42.2607,22.5739
8.386,4.61765,36.1956,9.984,57.7599,36.5222,6.15,46.6551,22.3761
8.387,4.72168,36.3751,9.985,66.4011,37.019,6.151,50.7869,22.1671
8.388,4.82363,36.6416,9.986,75.4072,37.4606,6.152,54.4902,21.949
8.389,4.91501,36.9254,9.987,84.369,37.8526,6.153,57.7994,21.7143
8.39,4.99571,37.2943,9.988,92.2887,38.209,6.154,60.792,21.4624
8.391,5.04575,37.6965,9.989,97.843,38.529,6.155,63.4325,21.1842
8.392,5.10911,38.0936,9.99,100.786,38.8257,6.156,65.7637,20.9022
8.393,5.15194,38.4605,9.991,102.232,39.0583,6.157,67.8439,20.6186
8.394,5.19538,38.6656,9.992,102.887,39.2264,6.158,69.717,20.3326
8.395,5.21695,38.7389,9.993,103.352,39.3717,6.159,71.4267,20.0174
8.396,5.2525,38.6904,9.994,103.986,39.4889,6.16,73.0236,19.6891
8.397,5.27481,38.5283,9.995,104.856,39.5108,6.161,74.4888,19.3334
8.398,5.29893,38.2983,9.996,105.913,39.3856,6.162,75.7909,18.9606
8.399,5.30603,38.0131,9.997,106.96,39.1579,6.163,76.9955,18.5413
8.4,5.33113,37.6658,9.998,107.878,38.823,6.164,78.0923,18.0993
8.401,5.35205,37.3443,9.999,108.605,38.3931,6.165,79.0949,17.6319
8.402,5.37406,37.0627,10,109.189,37.8754,6.166,79.9382,17.1498
8.403,5.41504,36.8379,10.001,109.598,37.2462,6.167,80.6734,16.6617
8.404,5.4596,36.7557,10.002,109.913,36.5221,6.168,81.2654,16.1726
8.405,5.53272,36.7322,10.003,110.099,35.7355,6.169,81.7532,15.6702
8.406,5.71213,36.8172,10.004,110.208,34.9126,6.17,82.1018,15.1617
8.407,6.02365,36.9679,10.005,110.251,34.0248,6.171,82.2934,14.6558
8.408,6.56366,37.2419,10.006,110.224,33.0975,6.172,82.3491,14.1637
8.409,7.45761,37.5742,10.007,110.141,32.1467,6.173,82.2713,13.702
8.41,8.89808,37.8561,10.008,110.081,31.2111,6.174,82.0177,13.2623
8.411,11.4782,38.1063,10.009,110.032,30.2703,6.175,81.6407,12.8476
8.412,16.2384,38.2808,10.01,110.071,29.3186,6.176,81.1191,12.4606
8.413,22.0999,38.3697,10.011,110.193,28.3728,6.177,80.4613,12.11
8.414,28.3971,38.4144,10.012,110.407,27.4593,6.178,79.6548,11.7975
8.415,34.9397,38.381,10.013,110.693,26.6062,6.179,78.7065,11.5048
8.416,41.665,38.2834,10.014,111.095,25.8676,6.18,77.6135,11.2463
8.417,48.1922,38.1566,10.015,111.592,25.1739,6.181,76.4068,11.0062
8.418,54.4206,38.0023,10.016,112.186,24.5239,6.182,75.0044,10.7951
8.419,60.2976,37.9059,10.017,112.713,23.836,6.183,73.4058,10.6035
8.42,66.0046,37.9439,10.018,112.995,23.0117,6.184,71.5366,10.451
8.421,71.6105,38.0257,10.019,112.83,22.252,6.185,69.3999,10.3184
8.422,77.1024,38.1828,10.02,112.073,21.6259,6.186,66.9288,10.2186
8.423,82.2006,38.2951,10.021,110.587,21.0233,6.187,64.1363,10.1291
8.424,86.3288,38.4006,10.022,108.058,20.405,6.188,60.9707,10.0716
8.425,89.2407,38.4652,10.023,103.202,19.8187,6.189,57.3529,10.0434
8.426,91.1004,38.4714,10.024,93.7536,19.2636,6.19,53.2112,10.041
8.427,92.1604,38.3856,10.025,83.0454,18.7466,6.191,48.5776,10.0416
8.428,92.7483,38.1449,10.026,73.2819,18.2454,6.192,43.6476,10.0566
8.429,93.0933,37.7904,10.027,64.2511,17.7881,6.193,38.986,10.0772
8.43,93.3617,37.3536,10.028,55.6611,17.3701,6.194,34.7509,10.117
8.431,93.5608,36.7706,10.029,47.7824,17.0037,6.195,30.8806,10.1863
8.432,93.7104,36.0624,10.03,40.8985,16.6765,6.196,27.2618,10.2861
8.433,93.8246,35.2171,10.031,34.7548,16.4128,6.197,23.9532,10.3909
8.434,93.8845,34.2339,10.032,29.3626,16.2237,6.198,21.0268,10.5122
8.435,93.8645,33.2533,10.033,24.6393,16.0748,6.199,18.474,10.643
8.436,93.7465,32.2786,10.034,20.5481,15.9234,6.2,16.1644,10.7935
8.437,93.4874,31.3602,10.035,17.023,15.8158,6.201,13.9943,10.9561
8.438,93.1313,30.5096,10.036,14.0993,15.7586,6.202,12.0401,11.136
8.439,92.6442,29.68,10.037,11.7587,15.7517,6.203,10.4026,11.3191
8.44,92.0516,28.9093,10.038,10.0593,15.77,6.204,9.0231,11.5134
8.441,91.3428,28.15,10.039,8.86343,15.8318,6.205,7.90235,11.7283
8.442,90.5347,27.4247,10.04,8.08532,15.9372,6.206,6.95677,11.9669
8.443,89.6109,26.7536,10.041,7.56668,16.1009,6.207,6.25745,12.2228
8.444,88.6126,26.0817,10.042,7.17355,16.3156,6.208,5.72239,12.4905
8.445,87.4875,25.4375,10.043,6.8609,16.5644,6.209,5.34486,12.7471
8.446,86.2554,24.7814,10.044,6.58468,16.8507,6.21,5.08281,13.0056
8.447,84.9232,24.1337,10.045,6.39071,17.1765,6.211,4.9179,13.2781
8.448,83.5206,23.5422,10.046,6.28107,17.5152,6.212,4.79973,13.5606
8.449,82.0403,22.907,10.047,6.14711,17.8652,6.213,4.76044,13.8377
8.45,80.444,22.2539,10.048,6.03963,18.2258,6.214,4.76955,14.1181
8.451,78.6899,21.6819,10.049,5.93553,18.5852,6.215,4.81256,14.4106
8.452,76.6434,21.2009,10.05,5.85486,18.9295,6.216,4.8401,14.7149
8.453,73.8612,20.887,10.051,5.77719,19.2832,6.217,4.91284,15.0301
8.454,69.0189,20.7256,10.052,5.7202,19.6324,6.218,4.96145,15.3521
8.455,62.5737,20.6613,10.053,5.68526,19.9956,6.219,5.04235,15.6842
8.456,57.0009,20.7256,10.054,5.66206,20.362,6.22,5.09524,16.025
8.457,51.9838,20.8248,10.055,5.6631,20.7379,6.221,5.1582,16.378
8.458,47.0147,20.9939,10.056,5.69758,21.0966,6.222,5.19908,16.7401
8.459,42.0264,21.1873,10.057,5.71994,21.4473,6.223,5.23589,17.0902
8.46,37.1791,21.3814,10.058,5.76991,21.8007,6.224,5.28003,17.428
8.461,32.6881,21.542,10.059,5.82874,22.1636,6.225,5.31831,17.7716
8.462,28.5563,21.5856,10.06,5.89507,22.5222,6.226,5.35211,18.1133
8.463,24.7076,21.6115,10.061,5.96757,22.8722,6.227,5.40353,18.4332
8.464,21.1781,21.6201,10.062,6.03835,23.2121,6.228,5.46033,18.7353
8.465,17.9725,21.6095,10.063,6.10684,23.5417,6.229,5.52028,19.0132
8.466,15.0521,21.6216,10.064,6.20444,23.8413,6.23,5.57069,19.2757
8.467,12.4491,21.6563,10.065,6.28524,24.1212,6.231,5.61925,19.5229
8.468,10.1826,21.7266,10.066,6.36773,24.3749,6.232,5.67561,19.7626
8.469,8.26738,21.9076,10.067,6.47476,24.6335,6.233,5.74145,19.9953
8.47,6.71562,22.1725,10.068,6.56145,24.9075,6.234,5.79186,20.2277
8.471,5.51577,22.506,10.069,6.65851,25.1884,6.235,5.83086,20.4612
8.472,4.66108,22.9083,10.07,6.73638,25.4513,6.236,5.88225,20.6871
8.473,4.06121,23.3399,10.071,6.82848,25.7175,6.237,5.94555,20.8992
8.474,3.68881,23.8481,10.072,6.87807,25.9433,6.238,5.98662,21.1122
8.475,3.46694,24.3655,10.073,6.91783,26.1613,6.239,6.05576,21.3296
8.476,3.36302,24.888,10.074,6.9405,26.3934,6.24,6.08937,21.548
8.477,3.34631,25.3868,10.075,6.94087,26.6503,6.241,6.16126,21.7648
8.478,3.34348,25.7642,10.076,6.95062,26.8938,6.242,6.1979,21.981
8.479,3.34828,26.1362,10.077,6.97241,27.1301,6.243,6.2237,22.2034
8.48,3.36583,26.4649,10.078,6.96989,27.3281,6.244,6.25084,22.4336
8.481,3.40221,26.7906,10.079,6.98193,27.5438,6.245,6.29308,22.6711
8.482,3.42149,27.1359,10.08,7.00913,27.7614,6.246,6.32385,22.8992
8.483,3.49067,27.468,10.081,7.05069,27.9982,6.247,6.35293,23.1283
8.484,3.56278,27.8024,10.082,7.10187,28.2603,6.248,6.36455,23.3447
8.485,3.66388,28.2049,10.083,7.13433,28.5526,6.249,6.38657,23.5535
8.486,3.76343,28.6478,10.084,7.1649,28.9035,6.25,6.3915,23.7561
8.487,3.8968,29.2072,10.085,7.18418,29.2465,6.251,6.39901,23.9518
8.488,4.01519,29.8345,10.086,7.21234,29.579,6.252,6.38362,24.1229
8.489,4.13019,30.4973,10.087,7.24419,29.8953,6.253,6.39232,24.2631
8.49,4.24624,31.2261,10.088,7.2866,30.1315,6.254,6.3937,24.389
8.491,4.3744,31.969,10.089,7.29177,30.3545,6.255,6.40232,24.5046
8.492,4.48586,32.7582,10.09,7.30981,30.5797,6.256,6.41205,24.6002
8.493,4.59394,33.4635,10.091,7.3255,30.7863,6.257,6.46344,24.6652
8.494,4.72049,34.0326,10.092,7.33034,30.9195,6.258,6.50929,24.7134
8.495,4.84832,34.4952,10.093,7.34717,31.0586,6.259,6.58297,24.7383
8.496,4.97513,34.786,10.094,7.32844,31.1938,6.26,6.68976,24.744
8.497,5.09915,35.0094,10.095,7.29877,31.3402,6.261,6.85436,24.7355
8.498,5.19728,35.1902,10.096,7.30279,31.4456,6.262,7.10549,24.7062
8.499,5.31171,35.32,10.097,7.30419,31.5802,6.263,7.49056,24.6737
8.5,5.42951,35.4412,10.098,7.35076,31.6513,6.264,8.07976,24.6494
8.501,5.5278,35.5351,10.099,7.45869,31.78,6.265,8.91875,24.6328
8.502,5.64153,35.5923,10.1,7.69776,31.9997,6.266,10.0849,24.5894
8.503,5.75254,35.7676,10.101,8.18228,32.304,6.267,11.8041,24.5347
8.504,5.83159,35.9708,10.102,9.1432,32.706,6.268,14.1057,24.4664
8.505,5.91431,36.2854,10.103,11.5056,33.1713,6.269,16.8561,24.3945
8.506,5.99392,36.6869,10.104,15.9627,33.7487,6.27,20.0621,24.3074
8.507,6.05382,37.1071,10.105,20.7455,34.3654,6.271,23.6639,24.2197
8.508,6.11072,37.5632,10.106,26.5401,35.0285,6.272,27.5341,24.1136
8.509,6.17044,37.9582,10.107,33.2119,35.6837,6.273,31.5952,24.0049
8.51,6.19474,38.2799,10.108,40.4327,36.3267,6.274,35.8478,23.8754
8.511,6.2356,38.4746,10.109,48.0848,36.9074,6.275,40.2255,23.734
8.512,6.23446,38.4935,10.11,56.1345,37.4539,6.276,44.6575,23.5713
8.513,6.26375,38.4352,10.111,64.7034,37.9504,6.277,48.9517,23.4039
8.514,6.27617,38.2829,10.112,73.6711,38.4119,6.278,52.8378,23.2163
8.515,6.28237,38.0571,10.113,82.7009,38.8524,6.279,56.308,23.0144
8.516,6.29324,37.8081,10.114,90.7723,39.2579,6.28,59.4352,22.785
8.517,6.29716,37.5063,10.115,96.8541,39.5572,6.281,62.2009,22.5427
8.518,6.29469,37.1923,10.116,100.2,39.7582,6.282,64.6409,22.2793
8.519,6.32498,36.9927,10.117,101.796,39.9082,6.283,66.8108,22.0048
8.52,6.35443,36.8286,10.118,102.509,40.0244,6.284,68.7309,21.7006
8.521,6.42452,36.7803,10.119,102.958,40.1213,6.285,70.4654,21.3865
8.522,6.55296,36.7847,10.12,103.535,40.2018,6.286,72.0844,21.049
8.523,6.82607,36.8851,10.121,104.383,40.2231,6.287,73.5774,20.7005
8.524,7.30342,37.0938,10.122,105.425,40.1764,6.288,74.9438,20.3121
8.525,8.09688,37.3637,10.123,106.51,40.0323,6.289,76.1651,19.8952
8.526,9.33279,37.6987,10.124,107.444,39.8021,6.29,77.3256,19.4382
8.527,11.5024,37.9551,10.125,108.202,39.4173,6.291,78.3603,18.9584
8.528,15.6508,38.1142,10.126,108.796,38.9298,6.292,79.2385,18.4486
8.529,21.3442,38.2259,10.127,109.268,38.2928,6.293,79.9961,17.9199
8.53,27.7307,38.2798,10.128,109.585,37.5355,6.294,80.6181,17.3785
8.531,34.6242,38.3003,10.129,109.807,36.7408,6.295,81.1058,16.8272
8.532,41.6247,38.3051,10.13,109.914,35.8698,6.296,81.4614,16.2642
8.533,48.3818,38.2016,10.131,109.959,34.8974,6.297,81.708,15.697
8.534,54.8239,38.0855,10.132,109.945,33.863,6.298,81.8031,15.1443
8.535,60.9845,38.0076,10.133,109.879,32.8391,6.299,81.7364,14.5991
8.536,66.9193,37.964,10.134,109.791,31.813,6.3,81.534,14.0893
8.537,72.7751,38.0645,10.135,109.747,30.7435,6.301,81.1933,13.6135
8.538,78.5091,38.1982,10.136,109.778,29.6433,6.302,80.6972,13.1729
8.539,83.8172,38.3594,10.137,109.907,28.5744,6.303,80.0737,12.7614
8.54,88.0146,38.5115,10.138,110.105,27.5336,6.304,79.3052,12.3775
8.541,91.027,38.605,10.139,110.382,26.6479,6.305,78.4098,12.0351
8.542,92.9731,38.6807,10.14,110.748,25.8245,6.306,77.3587,11.73
8.543,94.1922,38.6808,10.141,111.266,25.0406,6.307,76.0624,11.4639
8.544,94.9254,38.6009,10.142,111.862,24.3077,6.308,74.7012,11.2344
8.545,95.4481,38.4164,10.143,112.458,23.606,6.309,73.1152,11.0565
8.546,95.8525,38.0933,10.144,112.835,22.9525,6.31,71.3431,10.9157
8.547,96.1918,37.6147,10.145,112.814,22.2724,6.311,69.3187,10.8252
8.548,96.4874,37.0038,10.146,112.22,21.6303,6.312,66.9922,10.7602
8.549,96.7285,36.2135,10.147,110.942,20.9806,6.313,64.3906,10.7284
8.55,96.8709,35.3185,10.148,108.736,20.3657,6.314,61.4299,10.7158
8.551,96.9174,34.3185,10.149,104.772,19.7849,6.315,58.0476,10.7361
8.552,96.802,33.2964,10.15,96.4982,19.2583,6.316,54.1381,10.7712
8.553,96.5586,32.3497,10.151,85.7577,18.7549,6.317,49.7584,10.8121
8.554,96.1756,31.4201,10.152,75.7398,18.2971,6.318,44.9745,10.8672
8.555,95.6919,30.5489,10.153,66.6123,17.8547,6.319,40.2704,10.943
8.556,95.0666,29.6789,10.154,57.9766,17.4491,6.32,35.9016,11.0353
8.557,94.3374,28.8391,10.155,49.9264,17.0609,6.321,31.8794,11.1355
8.558,93.4926,28.0415,10.156,42.7649,16.7264,6.322,28.1973,11.2704
8.559,92.5348,27.2749,10.157,36.4349,16.4657,6.323,24.844,11.4398
8.56,91.4716,26.5505,10.158,30.8189,16.2666,6.324,21.8111,11.6472
8.561,90.3154,25.8286,10.159,25.9371,16.1063,6.325,19.1047,11.8873
8.562,89.0376,25.1284,10.16,21.6351,15.9969,6.326,16.7556,12.165
8.563,87.6809,24.4704,10.161,17.9412,15.8949,6.327,14.6489,12.4817
8.564,86.2669,23.8179,10.162,14.838,15.8426,6.328,12.6879,12.8298
8.565,84.7755,23.1735,10.163,12.3381,15.8264,6.329,10.9524,13.2053
8.566,83.1956,22.5428,10.164,10.4207,15.8584,6.33,9.49132,13.6306
8.567,81.4984,21.8887,10.165,9.08944,15.9373,6.331,8.26844,14.0988
8.568,79.5471,21.3491,10.166,8.1807,16.0684,6.332,7.28211,14.6036
8.569,77.1306,20.979,10.167,7.60084,16.1917,6.333,6.48634,15.1395
8.57,73.3042,20.7431,10.168,7.2157,16.3432,6.334,5.89733,15.7083
8.571,67.1361,20.6461,10.169,6.92488,16.5646,6.335,5.47307,16.301
8.572,60.9582,20.6148,10.17,6.67563,16.8476,6.336,5.18503,16.9286
8.573,55.698,20.6644,10.171,6.45025,17.1509,6.337,5.03102,17.5814
8.574,50.5999,20.7793,10.172,6.29567,17.4792,6.338,4.931,18.2585
8.575,45.4817,20.9447,10.173,6.19122,17.843,6.339,,
8.576,40.4388,21.15,10.174,6.05782,18.2304,6.34,,
8.577,35.7226,21.2857,10.175,5.96711,18.5698,6.341,,
8.578,31.331,21.3985,10.176,5.88142,18.9011,6.342,,
8.579,27.245,21.4068,10.177,5.80945,19.2154,6.343,,
8.58,23.4435,21.3893,10.178,5.74043,19.5256,6.344,,
8.581,19.9741,21.3907,10.179,5.67528,19.8363,6.345,,
8.582,16.8529,21.4068,10.18,5.62374,20.1496,6.346,,
8.583,14.0576,21.4165,10.181,5.63182,20.4718,6.347,,
8.584,11.5337,21.4786,10.182,5.62721,20.801,6.348,,
8.585,9.38707,21.6114,10.183,5.66168,21.1451,6.349,,
8.586,7.67427,21.8296,10.184,5.70891,21.4957,6.35,,
8.587,6.35552,22.0871,10.185,5.7694,21.8877,6.351,,
8.588,5.39281,22.3816,10.186,5.83445,22.2965,6.352,,
8.589,4.71146,22.7497,10.187,5.91969,22.6181,6.353,,
8.59,4.25901,23.1625,10.188,5.99777,22.8848,6.354,,
8.591,3.95805,23.6509,10.189,6.08166,23.1347,6.355,,
8.592,3.81116,24.1724,10.19,6.17527,23.3661,6.356,,
8.593,3.74303,24.668,10.191,6.27158,23.5685,6.357,,
8.594,3.70485,25.1511,10.192,6.34565,23.7572,6.358,,
8.595,3.69044,25.5045,10.193,6.44832,23.966,6.359,,
8.596,3.67264,25.8518,10.194,6.53079,24.1916,6.36,,
8.597,3.67458,26.2012,10.195,6.64406,24.4248,6.361,,
8.598,3.67337,26.5538,10.196,6.73853,24.6629,6.362,,
8.599,3.72222,26.952,10.197,6.82782,24.9126,6.363,,
8.6,3.7761,27.3812,10.198,6.89756,25.1674,6.364,,
8.601,3.86897,27.83,10.199,6.93104,25.4114,6.365,,
8.602,3.97397,28.3585,10.2,6.92289,25.6459,6.366,,
8.603,4.10472,28.963,10.201,6.93618,25.8888,6.367,,
8.604,4.22866,29.6414,10.202,6.93154,26.1369,6.368,,
8.605,4.32676,30.3871,10.203,6.96853,26.3585,6.369,,
8.606,4.43116,31.1473,10.204,6.97843,26.5799,6.37,,
8.607,4.52962,31.9808,10.205,7.01339,26.8219,6.371,,
8.608,4.61805,32.8041,10.206,7.03233,27.0662,6.372,,
8.609,4.70017,33.6342,10.207,7.07555,27.3546,6.373,,
8.61,4.80686,34.3768,10.208,7.09883,27.6808,6.374,,
8.611,4.91163,34.8911,10.209,7.13832,27.9631,6.375,,
8.612,5.0009,35.3137,10.21,7.18993,28.2087,6.376,,
8.613,5.1011,35.6115,10.211,7.22213,28.4471,6.377,,
8.614,5.17755,35.8301,10.212,7.2676,28.7003,6.378,,
8.615,5.27515,36.0228,10.213,7.30234,28.9307,6.379,,
8.616,5.35538,36.1414,10.214,7.32877,29.1381,6.38,,
8.617,5.43239,36.1867,10.215,7.34694,29.3164,6.381,,
8.618,5.53727,36.2664,10.216,7.35793,29.502,6.382,,
8.619,5.60595,36.348,10.217,7.37325,29.6751,6.383,,
8.62,5.69821,36.5488,10.218,7.38289,29.868,6.384,,
8.621,5.76189,36.8273,10.219,7.37873,30.0859,6.385,,
8.622,5.80103,37.1391,10.22,7.37433,30.3344,6.386,,
8.623,5.86754,37.5317,10.221,7.3606,30.6078,6.387,,
8.624,5.92152,37.9252,10.222,7.35548,30.9031,6.388,,
8.625,5.96637,38.353,10.223,7.37023,31.1493,6.389,,
8.626,6.0046,38.6829,10.224,7.39052,31.4065,6.39,,
8.627,6.0264,38.8481,10.225,7.507,31.7011,6.391,,
8.628,6.03009,38.9576,10.226,7.73982,31.9783,6.392,,
8.629,6.0412,38.8981,10.227,8.20627,32.2247,6.393,,
8.63,6.04439,38.7795,10.228,9.10897,32.5426,6.394,,
8.631,6.07025,38.6139,10.229,11.288,32.9287,6.395,,
8.632,6.06533,38.3931,10.23,15.6792,33.3655,6.396,,
8.633,6.06429,38.192,10.231,20.4485,33.8744,6.397,,
8.634,6.06767,37.9996,10.232,26.1956,34.4352,6.398,,
8.635,6.06776,37.7965,10.233,32.8099,35.022,6.399,,
8.636,6.09343,37.7413,10.234,39.9584,35.6004,6.4,,
8.637,6.13945,37.7581,10.235,47.5388,36.1927,6.401,,
8.638,6.26156,37.8796,10.236,55.4753,36.7807,6.402,,
8.639,6.47942,38.0986,10.237,63.9566,37.3703,6.403,,
8.64,6.87591,38.3453,10.238,72.8646,37.9402,6.404,,
8.641,7.53255,38.6946,10.239,81.8108,38.5482,6.405,,
8.642,8.61373,39.0419,10.24,89.5919,39.1462,6.406,,
8.643,10.4057,39.406,10.241,95.328,39.7682,6.407,,
8.644,13.8016,39.6877,10.242,98.8324,40.3206,6.408,,
8.645,18.7852,39.8204,10.243,100.576,40.806,6.409,,
8.646,24.6917,39.9016,10.244,101.301,41.2353,6.41,,
8.647,31.1741,39.9316,10.245,101.72,41.6369,6.411,,
8.648,37.9364,39.8657,10.246,102.384,41.9423,6.412,,
8.649,44.6863,39.7836,10.247,103.296,42.1567,6.413,,
8.65,51.1958,39.5905,10.248,104.368,42.1931,6.414,,
8.651,57.3965,39.3715,10.249,105.477,42.0934,6.415,,
8.652,63.3483,39.2516,10.25,106.482,41.919,6.416,,
8.653,69.19,39.1675,10.251,107.335,41.6589,6.417,,
8.654,74.9587,39.1664,10.252,108.019,41.2657,6.418,,
8.655,80.4397,39.2092,10.253,108.564,40.7538,6.419,,
8.656,85.0167,39.208,10.254,108.989,40.1608,6.42,,
8.657,88.3227,39.223,10.255,109.289,39.4796,6.421,,
8.658,90.5216,39.1927,10.256,109.55,38.717,6.422,,
8.659,91.7968,39.1602,10.257,109.956,37.8879,6.423,,
8.66,92.5491,39.0288,10.258,110.094,37.0125,6.424,,
8.661,92.9856,38.7779,10.259,109.716,36.115,6.425,,
8.662,93.2819,38.4213,10.26,109.496,35.1577,6.426,,
8.663,93.4959,37.9555,10.261,109.413,34.1598,6.427,,
8.664,93.6624,37.3208,10.262,109.401,33.1003,6.428,,
8.665,93.7696,36.5712,10.263,109.514,31.9868,6.429,,
8.666,93.8183,35.6349,10.264,109.703,30.91,6.43,,
8.667,93.7477,34.6028,10.265,109.947,29.8291,6.431,,
8.668,93.5742,33.5661,10.266,110.295,28.7432,6.432,,
8.669,93.2575,32.5174,10.267,110.765,27.6649,6.433,,
8.67,92.7896,31.5988,10.268,111.319,26.6169,6.434,,
8.671,92.2019,30.7082,10.269,111.894,25.6195,6.435,,
8.672,91.47,29.8885,10.27,112.313,24.6683,6.436,,
8.673,90.6273,29.1102,10.271,112.364,23.7612,6.437,,
8.674,89.7183,28.3189,10.272,111.892,22.8757,6.438,,
8.675,88.7145,27.5816,10.273,110.724,22.0398,6.439,,
8.676,87.6192,26.8648,10.274,108.702,21.2804,6.44,,
8.677,86.4269,26.1687,10.275,105.108,20.599,6.441,,
8.678,85.1268,25.4843,10.276,97.5652,19.9745,6.442,,
8.679,83.7387,24.783,10.277,86.8755,19.4172,6.443,,
8.68,82.3271,24.1057,10.278,76.7819,18.9362,6.444,,
8.681,80.8448,23.4595,10.279,67.6529,18.5437,6.445,,
8.682,79.3179,22.7745,10.28,59.0784,18.1584,6.446,,
8.683,77.6836,22.1243,10.281,50.9917,17.8021,6.447,,
8.684,75.872,21.4723,10.282,43.673,17.4516,6.448,,
8.685,73.653,20.9083,10.283,37.2539,17.1648,6.449,,
8.686,70.4479,20.5402,10.284,31.5887,16.9318,6.45,,
8.687,64.7983,20.2985,10.285,26.6379,16.7786,6.451,,
8.688,58.275,20.206,10.286,22.2964,16.6321,6.452,,
8.689,52.8172,20.2244,10.287,18.5269,16.5145,6.453,,
8.69,47.7471,20.3105,10.288,15.3641,16.4288,6.454,,
8.691,42.6823,20.4943,10.289,12.7644,16.3868,6.455,,
8.692,37.6508,20.6965,10.29,10.7704,16.3638,6.456,,
8.693,32.8889,20.9505,10.291,9.37004,16.3776,6.457,,
8.694,28.5528,21.1502,10.292,8.42669,16.4361,6.458,,
8.695,24.5017,21.3118,10.293,7.80387,16.559,6.459,,
8.696,20.7901,21.4196,10.294,7.38621,16.708,6.46,,
8.697,17.3913,21.502,10.295,7.08839,16.8733,6.461,,
8.698,14.3688,21.5653,10.296,6.81861,17.0821,6.462,,
8.699,11.6668,21.6489,10.297,6.55885,17.3333,6.463,,
8.7,9.30986,21.7051,10.298,6.40798,17.6267,6.464,,
8.701,7.30214,21.8168,10.299,6.26696,17.9759,6.465,,
8.702,5.64783,22.0246,10.3,6.15938,18.3104,6.466,,
8.703,4.33455,22.3079,10.301,6.05328,18.646,6.467,,
8.704,3.37486,22.6726,10.302,5.94734,18.9609,6.468,,
8.705,2.7513,23.0924,10.303,5.86285,19.2702,6.469,,
8.706,2.35534,23.5803,10.304,5.80615,19.5881,6.47,,
8.707,2.1328,24.1195,10.305,5.73806,19.9197,6.471,,
8.708,2.06929,24.7,10.306,5.70118,20.2728,6.472,,
8.709,2.05065,25.3071,10.307,5.65504,20.6306,6.473,,
8.71,2.10187,25.8323,10.308,5.66351,20.9965,6.474,,
8.711,2.16858,26.3069,10.309,5.67727,21.3608,6.475,,
8.712,2.23444,26.6712,10.31,5.74749,21.7024,6.476,,
8.713,2.3156,26.9624,10.311,5.82728,22.0245,6.477,,
8.714,2.37807,27.2879,10.312,5.90395,22.3539,6.478,,
8.715,2.43662,27.6317,10.313,5.97902,22.6872,6.479,,
8.716,2.51022,27.9618,10.314,6.07953,23.0063,6.48,,
8.717,2.58614,28.316,10.315,6.15039,23.3016,6.481,,
8.718,2.70568,28.7048,10.316,6.23554,23.564,6.482,,
8.719,2.83118,29.1557,10.317,6.33583,23.7765,6.483,,
8.72,2.96573,29.6963,10.318,6.43636,24.0328,6.484,,
